"","ID","title"
"4900",4900,"Geophagy in chacma baboons: Patterns of soil consumption by age class, sex, and reproductive state"
"4901",4901,"Selecting between iron-rich and clay-rich soils: a geophagy field experiment with black-and-white colobus monkeys in the Budongo Forest Reserve, Uganda"
"4902",4902,"Geophagy among East African Chimpanzees: consumed soils provide protection from plant secondary compounds and bioavailable iron"
"4903",4903,"Advancing Primate Research and Conservation Through the Use of Camera Traps: Introduction to the Special Issue"
"4904",4904,"Estimating individual animal movement from observation networks"
"4905",4905,"Non-invasive hair sampling of neotropical otters [Coleta não invasiva de pelos de lontra neotropical]"
"4906",4906,"On the activity of edible dormouse (Glis glis Linnaeus, 1766) in the central part of Stara Planina Mts (Bulgaria)"
"4907",4907,"Use of hedgerows by mammals in an intensive agricultural landscape"
"4908",4908,"Density of ocelots in a semiarid environment in northeastern Brazil [Densidade da jaguatirica em um ambiente semiárido no nordeste do Brasil]"
"4909",4909,"Prioritizing areas for conservation outside the existing protected area network in Bhutan: the use of multi-species, multi-scale habitat suitability models"
"4910",4910,"Identifying important conservation areas for the clouded leopard Neofelis nebulosa in a mountainous landscape: Inference from spatial modeling techniques"
"4911",4911,"Understanding the environmental and anthropogenic correlates of tiger presence in a montane conservation landscape"
"4912",4912,"Vulnerability of mammal communities to the combined impacts of anthropic land-use and climate change in the Himalayan conservation landscape of Bhutan"
"4913",4913,"No evidence that horn trimming affects white rhinoceros horn use during comfort behaviour and resource access"
"4914",4914,"A Hollow Argument: Understory Vegetation and Disturbance Determine Abundance of Hollow-Dependent Mammals in an Australian Tropical Savanna"
"4915",4915,"Unexpected overlapping use of tree hollows by birds, reptiles and declining mammals in an Australian tropical savanna"
"4916",4916,"Evaluation of nutria (Myocastor coypus) detection methods in Maryland, USA"
"4917",4917,"The rusty-margined guan (Penelope superciliaris) in the Brazilian Atlantic rain forest: Density, population size, activity and habitat use"
"4918",4918,"Influence of the lunar cycle on the activity pattern of Cuniculus paca (Rodentia: Cuniculidae) in an Atlantic Forest in southern Brazil [Influência do ciclo lunar no padrão de atividade de Cuniculus paca (Rodentia: Cuniculidae) em uma floresta de Mata Atlântica no Sul do Brasil]"
"4919",4919,"Checklist of medium-sized to large mammals of Campos Gerais national park, Paraná, Brazil"
"4920",4920,"Mammalian defaunation across the Devonian kniferidges and meridional plateaus of the Brazilian Atlantic Forest"
"4921",4921,"The Dispersion of Diaspores of Protium icicariba (Burseraceae) - a Networked or Multifactorial System?"
"4922",4922,"A small protected area facilitates persistence of a large carnivore in a ranching landscape"
"4923",4923,"Coexistence of carnivores in a heterogeneous landscape: Habitat selection and ecological niches"
"4924",4924,"Observer presence may alter the behaviour of reef fishes associated with coral colonies"
"4925",4925,"Mammals of a forest fragment in Volta Redonda, Rio de Janeiro state [Mamíferos de um fragmento florestal em Volta Redonda, estado do Rio de Janeiro]"
"4926",4926,"When waterholes get busy, rare interactions thrive: Photographic evidence of a jaguar (Panthera onca) killing an ocelot (Leopardus pardalis)"
"4927",4927,"The applicability of camera trap data to monitor the cryptic Indian pangolin (Manus crassicaudata) populations: A survey from a tropical lowland rainforest in Southwest Sri Lanka"
"4928",4928,"Accessing camera trap survey feasibility for estimating blastocerus dichotomus (Cetartiodactyla, Cervidae) demographic parameters [Avaliação da viabilidade do uso de armadilhas fotográficas para estimar parâmetros demográficos de Blastocerus dichotomus Cetartiodactyla, Cervidae]"
"4929",4929,"Evaluation of infrared thermography combined with behavioral biometrics for estrus detection in naturally cycling dairy cows"
"4930",4930,"Baiting improves wild boar population size estimates by camera trapping"
"4931",4931,"Predicting the distribution of a rare chipmunk (Neotamias quadrivittatus oscuraensis): Comparing MaxEnt and occupancy models"
"4932",4932,"Remote Cameras Versus Visual and Auditory Methods for Surveying the Colorado Chipmunk (Neotamias quadrivittatus)"
"4933",4933,"Ecological factors associated with site occupancy of an endemic chipmunk"
"4934",4934,"Testing the use of infra-red video cameras to census a nocturnal burrow-nesting seabird, the European Storm Petrel Hydrobates pelagicus"
"4935",4935,"Density estimations of the Eurasian lynx (Lynx lynx) in the Swiss Alps"
"4936",4936,"Strongholds under siege: Range-wide deforestation and poaching threaten mainland clouded leopards (Neofelis nebulosa)"
"4937",4937,"Density and movements of mainland clouded leopards (Neofelis nebulosa) under conditions of high and low poaching pressure"
"4938",4938,"Identifying conservation priorities for an understudied species in decline: Golden cats (Catopuma temminckii) in mainland Tropical Asia"
"4939",4939,"Estimating Leopard Cat Prionailurus bengalensis Kerr, 1792 (Carnivora: Felidae) density in a degraded tropical forest fragment in northeastern Thailand"
"4940",4940,"Periodic resource scarcity and potential for interspecific competition influences distribution of small carnivores in a seasonally dry tropical forest fragment"
"4941",4941,"Estimating jaguar (Panthera onca) density in a preserved coastal area of French Guiana"
"4942",4942,"Standard Operating Procedures for aluminium box, wire cage, and pitfall trapping, handling, and temporary housing of small wild rodents and marsupials"
"4943",4943,"Geographical variation in breeding chronology of Germain's swiftlet (Aerodramus inexpectatus germani) in southern Thailand"
"4944",4944,"Robust inference on large-scale species habitat use with interview data: The status of jaguars outside protected areas in Central America"
"4945",4945,"Niche partitioning among the red fox Vulpes vulpes (L.), stone marten Martes foina (Erxleben) and pine marten Martes martes (L.) in two mountains in Bulgaria"
"4946",4946,"Automatic animal identification from drone camera based on point pattern analysis of herd behaviour"
"4947",4947,"The diel activity pattern of mountain hare (Lepus timidus) on managed heather moorland in Scotland"
"4948",4948,"Testing the precision and sensitivity of density estimates obtained with a camera-trap method revealed limitations and opportunities"
"4949",4949,"Utility of the bucket cable trap to capture American black bears"
"4950",4950,"Pictures or pellets? Comparing camera trapping and dung counts as methods for estimating population densities of ungulates"
"4951",4951,"Recolonization of Former Range by Endangered Banteng Bos javanicus in Mae Wong National Park, Thailand"
"4952",4952,"Fishing cats in an anthropogenic landscape: A multi-method assessment of local population status and threats"
"4953",4953,"Occupancy-based monitoring of ungulate prey species in Thailand indicates population stability, but limited recovery"
"4954",4954,"Coexistence of large carnivore species in relation to their major prey in Thailand"
"4955",4955,"Tiger density, movements, and immigration outside of a tiger source site in Thailand"
"4956",4956,"Drivers of mammal richness, diversity and occurrence in heterogeneous landscapes composed by plantation forests and natural environments"
"4957",4957,"Machine learning algorithms to infer trait-matching and predict species interactions in ecological networks"
"4958",4958,"Comparative biogeography of volant and nonvolant mammals in a temperate island archipelago"
"4959",4959,"Noninvasive Technologies for Primate Conservation in the 21st Century"
"4960",4960,"Large-and medium-bodied terrestrial mammals of the upper berbice region of guyana"
"4961",4961,"Why invasive Patagonian beavers thrive in unlikely habitats: A demographic perspective"
"4962",4962,"How Do Scientists Know? Answering High School Students' Questions with an Ecological Sampling Unit"
"4963",4963,"Camera trapping reveals a diverse and unique high-elevation mammal community under threat"
"4964",4964,"Utilization of waterholes by globally threatened species in deciduous dipterocarp forest of the Eastern Plains Landscape of Cambodia"
"4965",4965,"Psychophysics of a nociceptive test in the mouse: Ambient temperature as a key factor for variation"
"4966",4966,"Occurrence (new record) of maned wolf Chrysocyon brachyurus (Illiger, 1815) (Carnivora, Canidae) in southern Brazil [Ocorrência (novo registro) de lobo-guará chrysocyon brachyurus (Illiger, 1815) (carnivora, canidae) no sul do Brasil]"
"4967",4967,"A resource-efficient procedure to improve planning of invasive cat management on inhabited islets"
"4968",4968,"Erythristc Leopards Panthera pardus in South Africa"
"4969",4969,"Limitations to recording larger mammalian predators in savannah using camera traps and spoor"
"4970",4970,"What’s on the menu? A presumed attack of Andean bear on a Mountain tapir at the Puracé National Natural Park, Colombia"
"4971",4971,"Abundance, diversity and daily activity of terrestrial mammal and bird species in disturbed and undisturbed limestone habitats using camera trapping, central thailand"
"4972",4972,"Population characteristics and habitat suitability of Khao Yai National Park, Thailand for Asian elephant and five ungulate species"
"4973",4973,"Green bridges in a re-colonizing landscape: Wolves (Canis lupus) in Brandenburg, Germany"
"4974",4974,"The roe deer populations under the human pressure"
"4975",4975,"Aerobic pushups: Cutaneous ventilation in overwintering smooth softshell turtles, apalone mutica"
"4976",4976,"Coexisting Large Carnivores: Spatial Relationships of Tigers and Leopards and their Prey in a Prey-Rich Area in Lowland Nepal"
